#OUT: 9 9 A C://Users/aangu/Documents/Obbard_proj/FINAL_OUT/F1_noparents.txt
Version: 4
Populations:
p3 0 S 0
11 2379 m1 32556 -0.00390733313 0.5 p1 465 67
28 2422 m1 45032 -0.000152530614 0.5 p1 473 7
14 2427 m1 83599 -0.00019008285 0.5 p1 474 38
25 2446 m1 91750 -5.72819363e-06 0.5 p1 479 17
16 2465 m1 33626 -0.00980416499 0.5 p1 484 25
8 2498 m1 56793 -0.011633927 0.5 p1 490 12
21 2523 m1 9799 -0.0371287316 0.5 p1 495 6
27 2526 m1 12684 -0.0167774297 0.5 p1 496 18
32 2528 m1 73023 -2.26232896e-06 0.5 p1 497 1
22 2545 m1 83168 -0.017947441 0.5 p3 4 1
29 2546 m1 54967 -0.0176542718 0.5 p3 5 1
30 2547 m1 66342 -0.000124640632 0.5 p3 7 1
Individuals:
p4:i0 F p4:0 p4:1 6
p4:i1 F p4:2 p4:3 6
p4:i2 F p4:4 p4:5 6
p4:i3 F p4:6 p4:7 6
p4:i4 F p4:8 p4:9 6
p4:i5 F p4:10 p4:11 6
p4:i6 F p4:12 p4:13 6
p4:i7 F p4:14 p4:15 6
p4:i8 F p4:16 p4:17 6
p4:i9 F p4:18 p4:19 6
p4:i10 F p4:20 p4:21 6
p4:i11 F p4:22 p4:23 6
p4:i12 F p4:24 p4:25 6
p4:i13 F p4:26 p4:27 6
p4:i14 F p4:28 p4:29 6
p4:i15 F p4:30 p4:31 6
p4:i16 F p4:32 p4:33 6
p4:i17 F p4:34 p4:35 6
p4:i18 F p4:36 p4:37 6
p4:i19 F p4:38 p4:39 6
p4:i20 F p4:40 p4:41 6
p4:i21 F p4:42 p4:43 6
p4:i22 F p4:44 p4:45 6
p4:i23 F p4:46 p4:47 6
p4:i24 F p4:48 p4:49 6
p4:i25 F p4:50 p4:51 6
p4:i26 F p4:52 p4:53 6
p4:i27 F p4:54 p4:55 6
p4:i28 F p4:56 p4:57 6
p4:i29 F p4:58 p4:59 6
p4:i30 F p4:60 p4:61 6
p4:i31 F p4:62 p4:63 6
p4:i32 F p4:64 p4:65 6
p4:i33 F p4:66 p4:67 6
p4:i34 F p4:68 p4:69 6
p4:i35 F p4:70 p4:71 6
p4:i36 F p4:72 p4:73 6
p4:i37 F p4:74 p4:75 6
p4:i38 F p4:76 p4:77 6
p4:i39 F p4:78 p4:79 6
p4:i40 F p4:80 p4:81 6
p4:i41 F p4:82 p4:83 6
p4:i42 F p4:84 p4:85 6
p4:i43 F p4:86 p4:87 6
p4:i44 F p4:88 p4:89 6
p4:i45 F p4:90 p4:91 6
p4:i46 F p4:92 p4:93 6
p4:i47 F p4:94 p4:95 6
p4:i48 F p4:96 p4:97 6
p4:i49 F p4:98 p4:99 6
p4:i50 F p4:100 p4:101 6
p4:i51 F p4:102 p4:103 6
p4:i52 F p4:104 p4:105 6
p4:i53 F p4:106 p4:107 6
p4:i54 F p4:108 p4:109 6
p4:i55 F p4:110 p4:111 6
p4:i56 F p4:112 p4:113 6
p4:i57 F p4:114 p4:115 6
p4:i58 F p4:116 p4:117 6
p4:i59 F p4:118 p4:119 6
p4:i60 F p4:120 p4:121 6
p4:i61 F p4:122 p4:123 6
p4:i62 F p4:124 p4:125 6
p4:i63 F p4:126 p4:127 6
p4:i64 F p4:128 p4:129 6
p4:i65 F p4:130 p4:131 6
p4:i66 F p4:132 p4:133 6
p4:i67 F p4:134 p4:135 6
p4:i68 F p4:136 p4:137 6
p4:i69 F p4:138 p4:139 6
p4:i70 F p4:140 p4:141 6
p4:i71 F p4:142 p4:143 6
p4:i72 F p4:144 p4:145 6
p4:i73 F p4:146 p4:147 6
p4:i74 F p4:148 p4:149 6
p4:i75 F p4:150 p4:151 6
p4:i76 F p4:152 p4:153 6
p4:i77 F p4:154 p4:155 6
p4:i78 F p4:156 p4:157 6
p4:i79 F p4:158 p4:159 6
p4:i80 F p4:160 p4:161 6
p4:i81 F p4:162 p4:163 6
p4:i82 F p4:164 p4:165 6
p4:i83 F p4:166 p4:167 6
p4:i84 F p4:168 p4:169 6
p4:i85 F p4:170 p4:171 6
p4:i86 F p4:172 p4:173 6
p4:i87 F p4:174 p4:175 6
p4:i88 F p4:176 p4:177 6
p4:i89 F p4:178 p4:179 6
p4:i90 F p4:180 p4:181 6
p4:i91 F p4:182 p4:183 6
p4:i92 F p4:184 p4:185 6
p4:i93 F p4:186 p4:187 6
p4:i94 F p4:188 p4:189 6
p4:i95 F p4:190 p4:191 6
p4:i96 F p4:192 p4:193 6
p4:i97 F p4:194 p4:195 6
p4:i98 F p4:196 p4:197 6
p4:i99 F p4:198 p4:199 6
p4:i100 F p4:200 p4:201 6
p4:i101 F p4:202 p4:203 6
p4:i102 F p4:204 p4:205 6
p4:i103 F p4:206 p4:207 6
p4:i104 F p4:208 p4:209 6
p4:i105 F p4:210 p4:211 6
p4:i106 F p4:212 p4:213 6
p4:i107 F p4:214 p4:215 6
p4:i108 F p4:216 p4:217 6
p4:i109 F p4:218 p4:219 6
p4:i110 F p4:220 p4:221 6
p4:i111 F p4:222 p4:223 6
p4:i112 F p4:224 p4:225 6
p4:i113 F p4:226 p4:227 6
p4:i114 F p4:228 p4:229 6
p4:i115 F p4:230 p4:231 6
p4:i116 F p4:232 p4:233 6
p4:i117 F p4:234 p4:235 6
p4:i118 F p4:236 p4:237 6
p4:i119 F p4:238 p4:239 6
p4:i120 F p4:240 p4:241 6
p4:i121 F p4:242 p4:243 6
p4:i122 F p4:244 p4:245 6
p4:i123 F p4:246 p4:247 6
p4:i124 F p4:248 p4:249 6
p4:i125 F p4:250 p4:251 6
p4:i126 F p4:252 p4:253 6
p4:i127 F p4:254 p4:255 6
p4:i128 F p4:256 p4:257 6
p4:i129 F p4:258 p4:259 6
p4:i130 F p4:260 p4:261 6
p4:i131 F p4:262 p4:263 6
p4:i132 F p4:264 p4:265 6
p4:i133 F p4:266 p4:267 6
p4:i134 F p4:268 p4:269 6
p4:i135 F p4:270 p4:271 6
p4:i136 F p4:272 p4:273 6
p4:i137 F p4:274 p4:275 6
p4:i138 F p4:276 p4:277 6
p4:i139 F p4:278 p4:279 6
p4:i140 F p4:280 p4:281 6
p4:i141 F p4:282 p4:283 6
p4:i142 F p4:284 p4:285 6
p4:i143 F p4:286 p4:287 6
p4:i144 F p4:288 p4:289 6
p4:i145 F p4:290 p4:291 6
p4:i146 F p4:292 p4:293 6
p4:i147 F p4:294 p4:295 6
p4:i148 F p4:296 p4:297 6
p4:i149 F p4:298 p4:299 6
p4:i150 F p4:300 p4:301 6
p4:i151 F p4:302 p4:303 6
p4:i152 F p4:304 p4:305 6
p4:i153 F p4:306 p4:307 6
p4:i154 F p4:308 p4:309 6
p4:i155 F p4:310 p4:311 6
p4:i156 F p4:312 p4:313 6
p4:i157 F p4:314 p4:315 6
p4:i158 F p4:316 p4:317 6
p4:i159 F p4:318 p4:319 6
p4:i160 F p4:320 p4:321 6
p4:i161 F p4:322 p4:323 6
p4:i162 F p4:324 p4:325 6
p4:i163 F p4:326 p4:327 6
p4:i164 F p4:328 p4:329 6
p4:i165 F p4:330 p4:331 6
p4:i166 F p4:332 p4:333 6
p4:i167 F p4:334 p4:335 6
p4:i168 F p4:336 p4:337 6
p4:i169 F p4:338 p4:339 6
p4:i170 F p4:340 p4:341 6
p4:i171 F p4:342 p4:343 6
p4:i172 F p4:344 p4:345 6
p4:i173 F p4:346 p4:347 6
p4:i174 F p4:348 p4:349 6
p4:i175 F p4:350 p4:351 6
p4:i176 F p4:352 p4:353 6
p4:i177 F p4:354 p4:355 6
p4:i178 F p4:356 p4:357 6
p4:i179 F p4:358 p4:359 6
p4:i180 F p4:360 p4:361 6
p4:i181 F p4:362 p4:363 6
p4:i182 F p4:364 p4:365 6
p4:i183 F p4:366 p4:367 6
p4:i184 F p4:368 p4:369 6
p4:i185 F p4:370 p4:371 6
p4:i186 F p4:372 p4:373 6
p4:i187 F p4:374 p4:375 6
p4:i188 F p4:376 p4:377 6
p4:i189 F p4:378 p4:379 6
p4:i190 F p4:380 p4:381 6
p4:i191 F p4:382 p4:383 6
p4:i192 F p4:384 p4:385 6
p4:i193 F p4:386 p4:387 6
p4:i194 F p4:388 p4:389 6
p4:i195 F p4:390 p4:391 6
p4:i196 F p4:392 p4:393 6
p4:i197 F p4:394 p4:395 6
p4:i198 F p4:396 p4:397 6
p4:i199 F p4:398 p4:399 6
p4:i200 F p4:400 p4:401 6
p4:i201 F p4:402 p4:403 6
p4:i202 F p4:404 p4:405 6
p4:i203 F p4:406 p4:407 6
p4:i204 F p4:408 p4:409 6
p4:i205 F p4:410 p4:411 6
p4:i206 F p4:412 p4:413 6
p4:i207 F p4:414 p4:415 6
p4:i208 F p4:416 p4:417 6
p4:i209 F p4:418 p4:419 6
p4:i210 F p4:420 p4:421 6
p4:i211 F p4:422 p4:423 6
p4:i212 F p4:424 p4:425 6
p4:i213 F p4:426 p4:427 6
p4:i214 F p4:428 p4:429 6
p4:i215 F p4:430 p4:431 6
p4:i216 F p4:432 p4:433 6
p4:i217 F p4:434 p4:435 6
p4:i218 F p4:436 p4:437 6
p4:i219 F p4:438 p4:439 6
p4:i220 F p4:440 p4:441 6
p4:i221 F p4:442 p4:443 6
p4:i222 F p4:444 p4:445 6
p4:i223 F p4:446 p4:447 6
p4:i224 F p4:448 p4:449 6
p4:i225 F p4:450 p4:451 6
p4:i226 F p4:452 p4:453 6
p4:i227 F p4:454 p4:455 6
p4:i228 F p4:456 p4:457 6
p4:i229 F p4:458 p4:459 6
p4:i230 F p4:460 p4:461 6
p4:i231 F p4:462 p4:463 6
p4:i232 F p4:464 p4:465 6
p4:i233 F p4:466 p4:467 6
p4:i234 F p4:468 p4:469 6
p4:i235 F p4:470 p4:471 6
p4:i236 F p4:472 p4:473 6
p4:i237 F p4:474 p4:475 6
p4:i238 F p4:476 p4:477 6
p4:i239 F p4:478 p4:479 6
p4:i240 F p4:480 p4:481 6
p4:i241 F p4:482 p4:483 6
p4:i242 F p4:484 p4:485 6
p4:i243 F p4:486 p4:487 6
p4:i244 F p4:488 p4:489 6
p4:i245 F p4:490 p4:491 6
p4:i246 F p4:492 p4:493 6
p4:i247 F p4:494 p4:495 6
p4:i248 F p4:496 p4:497 6
p4:i249 F p4:498 p4:499 6
p4:i250 F p4:500 p4:501 6
p4:i251 F p4:502 p4:503 6
p4:i252 F p4:504 p4:505 6
p4:i253 F p4:506 p4:507 6
p4:i254 F p4:508 p4:509 6
p4:i255 F p4:510 p4:511 6
p4:i256 F p4:512 p4:513 6
p4:i257 F p4:514 p4:515 6
p4:i258 F p4:516 p4:517 6
p4:i259 F p4:518 p4:519 6
p4:i260 F p4:520 p4:521 6
p4:i261 F p4:522 p4:523 6
p4:i262 F p4:524 p4:525 6
p4:i263 F p4:526 p4:527 6
p4:i264 F p4:528 p4:529 6
p4:i265 F p4:530 p4:531 6
p4:i266 F p4:532 p4:533 6
p4:i267 F p4:534 p4:535 6
p4:i268 F p4:536 p4:537 6
p4:i269 F p4:538 p4:539 6
p4:i270 F p4:540 p4:541 6
p4:i271 F p4:542 p4:543 6
p4:i272 F p4:544 p4:545 6
p4:i273 F p4:546 p4:547 6
p4:i274 F p4:548 p4:549 6
p4:i275 F p4:550 p4:551 6
p4:i276 F p4:552 p4:553 6
p4:i277 F p4:554 p4:555 6
p4:i278 F p4:556 p4:557 6
p4:i279 F p4:558 p4:559 6
p4:i280 F p4:560 p4:561 6
p4:i281 F p4:562 p4:563 6
p4:i282 F p4:564 p4:565 6
p4:i283 F p4:566 p4:567 6
p4:i284 F p4:568 p4:569 6
p4:i285 F p4:570 p4:571 6
p4:i286 F p4:572 p4:573 6
p4:i287 F p4:574 p4:575 6
p4:i288 F p4:576 p4:577 6
p4:i289 F p4:578 p4:579 6
p4:i290 F p4:580 p4:581 6
p4:i291 F p4:582 p4:583 6
p4:i292 F p4:584 p4:585 6
p4:i293 F p4:586 p4:587 6
p4:i294 F p4:588 p4:589 6
p4:i295 F p4:590 p4:591 6
p4:i296 F p4:592 p4:593 6
p4:i297 F p4:594 p4:595 6
p4:i298 F p4:596 p4:597 6
p4:i299 F p4:598 p4:599 6
p4:i300 F p4:600 p4:601 6
p4:i301 F p4:602 p4:603 6
p4:i302 F p4:604 p4:605 6
p4:i303 F p4:606 p4:607 6
p4:i304 F p4:608 p4:609 6
p4:i305 F p4:610 p4:611 6
p4:i306 F p4:612 p4:613 6
p4:i307 F p4:614 p4:615 6
p4:i308 F p4:616 p4:617 6
p4:i309 F p4:618 p4:619 6
p4:i310 F p4:620 p4:621 6
p4:i311 F p4:622 p4:623 6
p4:i312 F p4:624 p4:625 6
p4:i313 F p4:626 p4:627 6
p4:i314 F p4:628 p4:629 6
p4:i315 F p4:630 p4:631 6
p4:i316 F p4:632 p4:633 6
p4:i317 F p4:634 p4:635 6
p4:i318 F p4:636 p4:637 6
p4:i319 F p4:638 p4:639 6
p4:i320 F p4:640 p4:641 6
p4:i321 F p4:642 p4:643 6
p4:i322 F p4:644 p4:645 6
p4:i323 F p4:646 p4:647 6
p4:i324 F p4:648 p4:649 6
p4:i325 F p4:650 p4:651 6
p4:i326 F p4:652 p4:653 6
p4:i327 F p4:654 p4:655 6
p4:i328 F p4:656 p4:657 6
p4:i329 F p4:658 p4:659 6
p4:i330 F p4:660 p4:661 6
p4:i331 F p4:662 p4:663 6
p4:i332 F p4:664 p4:665 6
p4:i333 F p4:666 p4:667 6
p4:i334 F p4:668 p4:669 6
p4:i335 F p4:670 p4:671 6
p4:i336 F p4:672 p4:673 6
p4:i337 F p4:674 p4:675 6
p4:i338 F p4:676 p4:677 6
p4:i339 F p4:678 p4:679 6
p4:i340 F p4:680 p4:681 6
p4:i341 F p4:682 p4:683 6
p4:i342 F p4:684 p4:685 6
p4:i343 F p4:686 p4:687 6
p4:i344 F p4:688 p4:689 6
p4:i345 F p4:690 p4:691 6
p4:i346 F p4:692 p4:693 6
p4:i347 F p4:694 p4:695 6
p4:i348 F p4:696 p4:697 6
p4:i349 F p4:698 p4:699 6
p4:i350 F p4:700 p4:701 6
p4:i351 F p4:702 p4:703 6
p4:i352 F p4:704 p4:705 6
p4:i353 F p4:706 p4:707 6
p4:i354 F p4:708 p4:709 6
p4:i355 F p4:710 p4:711 6
p4:i356 F p4:712 p4:713 6
p4:i357 F p4:714 p4:715 6
p4:i358 F p4:716 p4:717 6
p4:i359 F p4:718 p4:719 6
p4:i360 F p4:720 p4:721 6
p4:i361 F p4:722 p4:723 6
p4:i362 F p4:724 p4:725 6
p4:i363 F p4:726 p4:727 6
p4:i364 F p4:728 p4:729 6
